"year" "source" "base" "ID" "rep" "replacement_condition"
2004 "human_stool" "I" 27 25 TRUE
2005 "human_stool" "I" 17 25 TRUE
2006 "human_stool" "I" 32 25 TRUE
2007 "human_stool" "I" 26 25 TRUE
2009 "human_stool" "I" 34 25 TRUE
2010 "human_stool" "I" 37 25 TRUE
2011 "human_stool" "I" 39 25 TRUE
2012 "human_stool" "I" 37 25 TRUE
2013 "human_stool" "I" 33 25 TRUE
2014 "human_stool" "I" 45 25 TRUE
2015 "human_stool" "I" 41 25 TRUE
2016 "human_stool" "I" 51 25 TRUE
2017 "human_stool" "I" 39 25 TRUE
2018 "human_stool" "I" 39 25 TRUE
2011 "chicken" "T" 74 25 TRUE
2013 "chicken" "T" 64 25 TRUE
2014 "chicken" "T" 81 25 TRUE
2015 "chicken" "T" 67 25 TRUE
2016 "chicken" "T" 60 25 TRUE
2018 "chicken" "T" 39 25 TRUE
1997 "human_stool" "T" 93 25 TRUE
1998 "human_stool" "T" 97 25 TRUE
2001 "human_stool" "T" 83 25 TRUE
2003 "human_stool" "T" 79 25 TRUE
2004 "human_stool" "T" 73 25 TRUE
2005 "human_stool" "T" 83 25 TRUE
2006 "human_stool" "T" 66 25 TRUE
2007 "human_stool" "T" 74 25 TRUE
2009 "human_stool" "T" 66 25 TRUE
2010 "human_stool" "T" 62 25 TRUE
2011 "human_stool" "T" 61 25 TRUE
2012 "human_stool" "T" 63 25 TRUE
2013 "human_stool" "T" 67 25 TRUE
2014 "human_stool" "T" 55 25 TRUE
2015 "human_stool" "T" 59 25 TRUE
2016 "human_stool" "T" 49 25 TRUE
2017 "human_stool" "T" 61 25 TRUE
2018 "human_stool" "T" 61 25 TRUE
2006 "human_stool" "V" 2 25 TRUE
2018 "chicken" "A" 3 26 TRUE
1997 "human_stool" "A" 1 26 TRUE
2001 "human_stool" "A" 3 26 TRUE
2011 "human_stool" "A" 2 26 TRUE
2013 "human_stool" "A" 2 26 TRUE
2011 "chicken" "I" 23 26 TRUE
2013 "chicken" "I" 32 26 TRUE
2014 "chicken" "I" 18 26 TRUE
2015 "chicken" "I" 30 26 TRUE
2016 "chicken" "I" 45 26 TRUE
2018 "chicken" "I" 51 26 TRUE
1997 "human_stool" "I" 4 26 TRUE
1998 "human_stool" "I" 2 26 TRUE
2001 "human_stool" "I" 23 26 TRUE
2003 "human_stool" "I" 20 26 TRUE
2004 "human_stool" "I" 25 26 TRUE
2005 "human_stool" "I" 27 26 TRUE
2006 "human_stool" "I" 30 26 TRUE
2007 "human_stool" "I" 28 26 TRUE
2009 "human_stool" "I" 26 26 TRUE
2010 "human_stool" "I" 29 26 TRUE
2011 "human_stool" "I" 34 26 TRUE
2012 "human_stool" "I" 29 26 TRUE
2013 "human_stool" "I" 34 26 TRUE
2014 "human_stool" "I" 43 26 TRUE
2015 "human_stool" "I" 33 26 TRUE
2016 "human_stool" "I" 42 26 TRUE
2017 "human_stool" "I" 42 26 TRUE
2018 "human_stool" "I" 47 26 TRUE
2011 "chicken" "T" 77 26 TRUE
2013 "chicken" "T" 68 26 TRUE
2014 "chicken" "T" 82 26 TRUE
2015 "chicken" "T" 70 26 TRUE
2016 "chicken" "T" 55 26 TRUE
2018 "chicken" "T" 46 26 TRUE
1997 "human_stool" "T" 95 26 TRUE
1998 "human_stool" "T" 98 26 TRUE
2001 "human_stool" "T" 74 26 TRUE
2003 "human_stool" "T" 80 26 TRUE
2004 "human_stool" "T" 75 26 TRUE
2005 "human_stool" "T" 73 26 TRUE
2006 "human_stool" "T" 69 26 TRUE
2007 "human_stool" "T" 72 26 TRUE
2009 "human_stool" "T" 74 26 TRUE
2010 "human_stool" "T" 71 26 TRUE
2011 "human_stool" "T" 64 26 TRUE
2012 "human_stool" "T" 71 26 TRUE
2013 "human_stool" "T" 64 26 TRUE
2014 "human_stool" "T" 57 26 TRUE
2015 "human_stool" "T" 67 26 TRUE
2016 "human_stool" "T" 58 26 TRUE
2017 "human_stool" "T" 58 26 TRUE
2018 "human_stool" "T" 53 26 TRUE
2006 "human_stool" "V" 1 26 TRUE
2016 "chicken" "A" 1 27 TRUE
2018 "chicken" "A" 1 27 TRUE
2001 "human_stool" "A" 3 27 TRUE
2011 "human_stool" "A" 4 27 TRUE
2011 "chicken" "I" 28 27 TRUE
2013 "chicken" "I" 28 27 TRUE
2014 "chicken" "I" 20 27 TRUE
2015 "chicken" "I" 39 27 TRUE
2016 "chicken" "I" 41 27 TRUE
2018 "chicken" "I" 47 27 TRUE
1997 "human_stool" "I" 6 27 TRUE
1998 "human_stool" "I" 5 27 TRUE
2001 "human_stool" "I" 19 27 TRUE
2003 "human_stool" "I" 28 27 TRUE
2004 "human_stool" "I" 24 27 TRUE
2005 "human_stool" "I" 22 27 TRUE
2006 "human_stool" "I" 35 27 TRUE
2007 "human_stool" "I" 27 27 TRUE
2009 "human_stool" "I" 37 27 TRUE
2010 "human_stool" "I" 33 27 TRUE
2011 "human_stool" "I" 22 27 TRUE
2012 "human_stool" "I" 33 27 TRUE
2013 "human_stool" "I" 36 27 TRUE
2014 "human_stool" "I" 35 27 TRUE
2015 "human_stool" "I" 50 27 TRUE
2016 "human_stool" "I" 46 27 TRUE
2017 "human_stool" "I" 43 27 TRUE
2018 "human_stool" "I" 52 27 TRUE
2011 "chicken" "T" 72 27 TRUE
2013 "chicken" "T" 72 27 TRUE
2014 "chicken" "T" 80 27 TRUE
2015 "chicken" "T" 61 27 TRUE
2016 "chicken" "T" 58 27 TRUE
2018 "chicken" "T" 52 27 TRUE
1997 "human_stool" "T" 94 27 TRUE
1998 "human_stool" "T" 95 27 TRUE
2001 "human_stool" "T" 78 27 TRUE
2003 "human_stool" "T" 72 27 TRUE
2004 "human_stool" "T" 76 27 TRUE
2005 "human_stool" "T" 78 27 TRUE
2006 "human_stool" "T" 65 27 TRUE
2007 "human_stool" "T" 73 27 TRUE
2009 "human_stool" "T" 63 27 TRUE
2010 "human_stool" "T" 67 27 TRUE
2011 "human_stool" "T" 74 27 TRUE
2012 "human_stool" "T" 67 27 TRUE
2013 "human_stool" "T" 64 27 TRUE
2014 "human_stool" "T" 65 27 TRUE
2015 "human_stool" "T" 50 27 TRUE
2016 "human_stool" "T" 54 27 TRUE
2017 "human_stool" "T" 57 27 TRUE
2018 "human_stool" "T" 48 27 TRUE
2011 "chicken" "A" 1 28 TRUE
1997 "human_stool" "A" 1 28 TRUE
2001 "human_stool" "A" 1 28 TRUE
2011 "human_stool" "A" 1 28 TRUE
2016 "human_stool" "A" 1 28 TRUE
2017 "human_stool" "A" 1 28 TRUE
2011 "chicken" "I" 28 28 TRUE
2013 "chicken" "I" 26 28 TRUE
2014 "chicken" "I" 20 28 TRUE
2015 "chicken" "I" 34 28 TRUE
2016 "chicken" "I" 44 28 TRUE
2018 "chicken" "I" 51 28 TRUE
1997 "human_stool" "I" 5 28 TRUE
1998 "human_stool" "I" 2 28 TRUE
2001 "human_stool" "I" 22 28 TRUE
2003 "human_stool" "I" 29 28 TRUE
2004 "human_stool" "I" 27 28 TRUE
2005 "human_stool" "I" 26 28 TRUE
2006 "human_stool" "I" 34 28 TRUE
2007 "human_stool" "I" 34 28 TRUE
2009 "human_stool" "I" 33 28 TRUE
2010 "human_stool" "I" 36 28 TRUE
2011 "human_stool" "I" 41 28 TRUE
2012 "human_stool" "I" 40 28 TRUE
2013 "human_stool" "I" 38 28 TRUE
2014 "human_stool" "I" 54 28 TRUE
2015 "human_stool" "I" 48 28 TRUE
2016 "human_stool" "I" 40 28 TRUE
2017 "human_stool" "I" 46 28 TRUE
2018 "human_stool" "I" 46 28 TRUE
2011 "chicken" "T" 71 28 TRUE
2013 "chicken" "T" 74 28 TRUE
2014 "chicken" "T" 80 28 TRUE
2015 "chicken" "T" 66 28 TRUE
2016 "chicken" "T" 56 28 TRUE
2018 "chicken" "T" 49 28 TRUE
1997 "human_stool" "T" 94 28 TRUE
1998 "human_stool" "T" 98 28 TRUE
2001 "human_stool" "T" 77 28 TRUE
2003 "human_stool" "T" 71 28 TRUE
2004 "human_stool" "T" 73 28 TRUE
2005 "human_stool" "T" 74 28 TRUE
2006 "human_stool" "T" 65 28 TRUE
2007 "human_stool" "T" 66 28 TRUE
2009 "human_stool" "T" 67 28 TRUE
2010 "human_stool" "T" 64 28 TRUE
2011 "human_stool" "T" 58 28 TRUE
2012 "human_stool" "T" 60 28 TRUE
2013 "human_stool" "T" 62 28 TRUE
2014 "human_stool" "T" 46 28 TRUE
2015 "human_stool" "T" 52 28 TRUE
2016 "human_stool" "T" 59 28 TRUE
2017 "human_stool" "T" 53 28 TRUE
2018 "human_stool" "T" 54 28 TRUE
2006 "human_stool" "V" 1 28 TRUE
2016 "chicken" "A" 1 29 TRUE
2018 "chicken" "A" 1 29 TRUE
2011 "human_stool" "A" 1 29 TRUE
2011 "chicken" "I" 39 29 TRUE
2013 "chicken" "I" 31 29 TRUE
2014 "chicken" "I" 20 29 TRUE
2015 "chicken" "I" 32 29 TRUE
2016 "chicken" "I" 46 29 TRUE
2018 "chicken" "I" 52 29 TRUE
1997 "human_stool" "I" 4 29 TRUE
1998 "human_stool" "I" 3 29 TRUE
2001 "human_stool" "I" 19 29 TRUE
2003 "human_stool" "I" 24 29 TRUE
2004 "human_stool" "I" 22 29 TRUE
2005 "human_stool" "I" 26 29 TRUE
2006 "human_stool" "I" 28 29 TRUE
2007 "human_stool" "I" 24 29 TRUE
2009 "human_stool" "I" 30 29 TRUE
2010 "human_stool" "I" 42 29 TRUE
2011 "human_stool" "I" 43 29 TRUE
2012 "human_stool" "I" 38 29 TRUE
2013 "human_stool" "I" 38 29 TRUE
2014 "human_stool" "I" 39 29 TRUE
2015 "human_stool" "I" 39 29 TRUE
2016 "human_stool" "I" 49 29 TRUE
2017 "human_stool" "I" 51 29 TRUE
2018 "human_stool" "I" 42 29 TRUE
2011 "chicken" "T" 61 29 TRUE
2013 "chicken" "T" 69 29 TRUE
2014 "chicken" "T" 80 29 TRUE
2015 "chicken" "T" 68 29 TRUE
2016 "chicken" "T" 53 29 TRUE
2018 "chicken" "T" 47 29 TRUE
1997 "human_stool" "T" 96 29 TRUE
1998 "human_stool" "T" 97 29 TRUE
2001 "human_stool" "T" 81 29 TRUE
2003 "human_stool" "T" 76 29 TRUE
2004 "human_stool" "T" 78 29 TRUE
2005 "human_stool" "T" 74 29 TRUE
2006 "human_stool" "T" 71 29 TRUE
2007 "human_stool" "T" 76 29 TRUE
2009 "human_stool" "T" 70 29 TRUE
2010 "human_stool" "T" 58 29 TRUE
2011 "human_stool" "T" 56 29 TRUE
2012 "human_stool" "T" 62 29 TRUE
2013 "human_stool" "T" 62 29 TRUE
2014 "human_stool" "T" 61 29 TRUE
2015 "human_stool" "T" 61 29 TRUE
2016 "human_stool" "T" 51 29 TRUE
2017 "human_stool" "T" 49 29 TRUE
2018 "human_stool" "T" 58 29 TRUE
2006 "human_stool" "V" 1 29 TRUE
2011 "chicken" "A" 2 30 TRUE
2018 "chicken" "A" 1 30 TRUE
2001 "human_stool" "A" 2 30 TRUE
2016 "human_stool" "A" 2 30 TRUE
2018 "human_stool" "A" 1 30 TRUE
2011 "chicken" "I" 28 30 TRUE
2013 "chicken" "I" 29 30 TRUE
2014 "chicken" "I" 21 30 TRUE
2015 "chicken" "I" 31 30 TRUE
2016 "chicken" "I" 39 30 TRUE
2018 "chicken" "I" 59 30 TRUE
1997 "human_stool" "I" 6 30 TRUE
1998 "human_stool" "I" 5 30 TRUE
2001 "human_stool" "I" 25 30 TRUE
2003 "human_stool" "I" 32 30 TRUE
2004 "human_stool" "I" 28 30 TRUE
2005 "human_stool" "I" 31 30 TRUE
2006 "human_stool" "I" 28 30 TRUE
2007 "human_stool" "I" 28 30 TRUE
2009 "human_stool" "I" 28 30 TRUE
2010 "human_stool" "I" 34 30 TRUE
2011 "human_stool" "I" 30 30 TRUE
2012 "human_stool" "I" 37 30 TRUE
2013 "human_stool" "I" 42 30 TRUE
2014 "human_stool" "I" 44 30 TRUE
2015 "human_stool" "I" 40 30 TRUE
2016 "human_stool" "I" 46 30 TRUE
2017 "human_stool" "I" 36 30 TRUE
2018 "human_stool" "I" 52 30 TRUE
2011 "chicken" "T" 70 30 TRUE
2013 "chicken" "T" 71 30 TRUE
2014 "chicken" "T" 79 30 TRUE
2015 "chicken" "T" 69 30 TRUE
2016 "chicken" "T" 61 30 TRUE
2018 "chicken" "T" 40 30 TRUE
1997 "human_stool" "T" 94 30 TRUE
1998 "human_stool" "T" 95 30 TRUE
2001 "human_stool" "T" 73 30 TRUE
2003 "human_stool" "T" 68 30 TRUE
2004 "human_stool" "T" 72 30 TRUE
2005 "human_stool" "T" 69 30 TRUE
2006 "human_stool" "T" 71 30 TRUE
2007 "human_stool" "T" 72 30 TRUE
2009 "human_stool" "T" 72 30 TRUE
2010 "human_stool" "T" 66 30 TRUE
2011 "human_stool" "T" 70 30 TRUE
2012 "human_stool" "T" 63 30 TRUE
2013 "human_stool" "T" 58 30 TRUE
2014 "human_stool" "T" 56 30 TRUE
2015 "human_stool" "T" 60 30 TRUE
2016 "human_stool" "T" 52 30 TRUE
2017 "human_stool" "T" 64 30 TRUE
2018 "human_stool" "T" 47 30 TRUE
2006 "human_stool" "V" 1 30 TRUE
2011 "chicken" "A" 1 31 TRUE
2018 "chicken" "A" 1 31 TRUE
2001 "human_stool" "A" 1 31 TRUE
2011 "human_stool" "A" 1 31 TRUE
2012 "human_stool" "A" 1 31 TRUE
2011 "chicken" "I" 32 31 TRUE
2013 "chicken" "I" 33 31 TRUE
2014 "chicken" "I" 23 31 TRUE
2015 "chicken" "I" 33 31 TRUE
2016 "chicken" "I" 38 31 TRUE
2018 "chicken" "I" 63 31 TRUE
1997 "human_stool" "I" 4 31 TRUE
1998 "human_stool" "I" 6 31 TRUE
2001 "human_stool" "I" 24 31 TRUE
2003 "human_stool" "I" 19 31 TRUE
2004 "human_stool" "I" 25 31 TRUE
2005 "human_stool" "I" 28 31 TRUE
2006 "human_stool" "I" 30 31 TRUE
2007 "human_stool" "I" 39 31 TRUE
2009 "human_stool" "I" 27 31 TRUE
2010 "human_stool" "I" 39 31 TRUE
2011 "human_stool" "I" 28 31 TRUE
2012 "human_stool" "I" 38 31 TRUE
2013 "human_stool" "I" 26 31 TRUE
2014 "human_stool" "I" 46 31 TRUE
2015 "human_stool" "I" 43 31 TRUE
2016 "human_stool" "I" 51 31 TRUE
2017 "human_stool" "I" 43 31 TRUE
2018 "human_stool" "I" 49 31 TRUE
2011 "chicken" "T" 67 31 TRUE
2013 "chicken" "T" 67 31 TRUE
2014 "chicken" "T" 77 31 TRUE
2015 "chicken" "T" 67 31 TRUE
2016 "chicken" "T" 62 31 TRUE
2018 "chicken" "T" 36 31 TRUE
1997 "human_stool" "T" 96 31 TRUE
1998 "human_stool" "T" 94 31 TRUE
2001 "human_stool" "T" 75 31 TRUE
2003 "human_stool" "T" 81 31 TRUE
2004 "human_stool" "T" 75 31 TRUE
2005 "human_stool" "T" 72 31 TRUE
2006 "human_stool" "T" 70 31 TRUE
2007 "human_stool" "T" 61 31 TRUE
2009 "human_stool" "T" 73 31 TRUE
2010 "human_stool" "T" 61 31 TRUE
2011 "human_stool" "T" 71 31 TRUE
2012 "human_stool" "T" 61 31 TRUE
2013 "human_stool" "T" 74 31 TRUE
2014 "human_stool" "T" 54 31 TRUE
2015 "human_stool" "T" 57 31 TRUE
2016 "human_stool" "T" 49 31 TRUE
2017 "human_stool" "T" 57 31 TRUE
2018 "human_stool" "T" 51 31 TRUE
2016 "chicken" "A" 1 32 TRUE
1997 "human_stool" "A" 1 32 TRUE
2010 "human_stool" "A" 1 32 TRUE
2017 "human_stool" "A" 1 32 TRUE
2011 "chicken" "I" 25 32 TRUE
2013 "chicken" "I" 35 32 TRUE
2014 "chicken" "I" 25 32 TRUE
2015 "chicken" "I" 33 32 TRUE
2016 "chicken" "I" 39 32 TRUE
2018 "chicken" "I" 56 32 TRUE
1997 "human_stool" "I" 2 32 TRUE
1998 "human_stool" "I" 1 32 TRUE
2001 "human_stool" "I" 19 32 TRUE
2003 "human_stool" "I" 26 32 TRUE
2004 "human_stool" "I" 27 32 TRUE
2005 "human_stool" "I" 25 32 TRUE
2006 "human_stool" "I" 30 32 TRUE
2007 "human_stool" "I" 28 32 TRUE
2009 "human_stool" "I" 31 32 TRUE
2010 "human_stool" "I" 34 32 TRUE
2011 "human_stool" "I" 36 32 TRUE
2012 "human_stool" "I" 43 32 TRUE
2013 "human_stool" "I" 35 32 TRUE
2014 "human_stool" "I" 46 32 TRUE
2015 "human_stool" "I" 29 32 TRUE
2016 "human_stool" "I" 38 32 TRUE
2017 "human_stool" "I" 42 32 TRUE
2018 "human_stool" "I" 46 32 TRUE
2011 "chicken" "T" 75 32 TRUE
2013 "chicken" "T" 65 32 TRUE
2014 "chicken" "T" 75 32 TRUE
2015 "chicken" "T" 67 32 TRUE
2016 "chicken" "T" 60 32 TRUE
2018 "chicken" "T" 44 32 TRUE
1997 "human_stool" "T" 97 32 TRUE
1998 "human_stool" "T" 99 32 TRUE
2001 "human_stool" "T" 81 32 TRUE
2003 "human_stool" "T" 74 32 TRUE
2004 "human_stool" "T" 73 32 TRUE
2005 "human_stool" "T" 75 32 TRUE
2006 "human_stool" "T" 69 32 TRUE
2007 "human_stool" "T" 72 32 TRUE
2009 "human_stool" "T" 69 32 TRUE
2010 "human_stool" "T" 65 32 TRUE
2011 "human_stool" "T" 64 32 TRUE
2012 "human_stool" "T" 57 32 TRUE
2013 "human_stool" "T" 65 32 TRUE
2014 "human_stool" "T" 54 32 TRUE
2015 "human_stool" "T" 71 32 TRUE
2016 "human_stool" "T" 62 32 TRUE
2017 "human_stool" "T" 57 32 TRUE
2018 "human_stool" "T" 54 32 TRUE
2006 "human_stool" "V" 1 32 TRUE
2001 "human_stool" "A" 1 33 TRUE
2010 "human_stool" "A" 1 33 TRUE
2018 "human_stool" "A" 1 33 TRUE
2011 "chicken" "I" 26 33 TRUE
2013 "chicken" "I" 21 33 TRUE
2014 "chicken" "I" 27 33 TRUE
2015 "chicken" "I" 35 33 TRUE
2016 "chicken" "I" 42 33 TRUE
2018 "chicken" "I" 51 33 TRUE
1997 "human_stool" "I" 12 33 TRUE
1998 "human_stool" "I" 9 33 TRUE
2001 "human_stool" "I" 23 33 TRUE
2003 "human_stool" "I" 31 33 TRUE
2004 "human_stool" "I" 15 33 TRUE
2005 "human_stool" "I" 25 33 TRUE
2006 "human_stool" "I" 37 33 TRUE
2007 "human_stool" "I" 32 33 TRUE
2009 "human_stool" "I" 32 33 TRUE
2010 "human_stool" "I" 36 33 TRUE
2011 "human_stool" "I" 38 33 TRUE
2012 "human_stool" "I" 37 33 TRUE
2013 "human_stool" "I" 35 33 TRUE
2014 "human_stool" "I" 50 33 TRUE
2015 "human_stool" "I" 41 33 TRUE
2016 "human_stool" "I" 38 33 TRUE
2017 "human_stool" "I" 44 33 TRUE
2018 "human_stool" "I" 50 33 TRUE
2011 "chicken" "T" 74 33 TRUE
2013 "chicken" "T" 79 33 TRUE
2014 "chicken" "T" 73 33 TRUE
2015 "chicken" "T" 65 33 TRUE
2016 "chicken" "T" 58 33 TRUE
2018 "chicken" "T" 49 33 TRUE
1997 "human_stool" "T" 88 33 TRUE
1998 "human_stool" "T" 91 33 TRUE
2001 "human_stool" "T" 76 33 TRUE
2003 "human_stool" "T" 69 33 TRUE
2004 "human_stool" "T" 85 33 TRUE
2005 "human_stool" "T" 75 33 TRUE
2006 "human_stool" "T" 61 33 TRUE
2007 "human_stool" "T" 68 33 TRUE
2009 "human_stool" "T" 68 33 TRUE
2010 "human_stool" "T" 63 33 TRUE
2011 "human_stool" "T" 62 33 TRUE
2012 "human_stool" "T" 63 33 TRUE
2013 "human_stool" "T" 65 33 TRUE
2014 "human_stool" "T" 50 33 TRUE
2015 "human_stool" "T" 59 33 TRUE
2016 "human_stool" "T" 62 33 TRUE
2017 "human_stool" "T" 56 33 TRUE
2018 "human_stool" "T" 49 33 TRUE
2006 "human_stool" "V" 2 33 TRUE
1997 "human_stool" "A" 1 34 TRUE
2001 "human_stool" "A" 1 34 TRUE
2011 "human_stool" "A" 2 34 TRUE
2011 "chicken" "I" 21 34 TRUE
2013 "chicken" "I" 28 34 TRUE
2014 "chicken" "I" 30 34 TRUE
2015 "chicken" "I" 19 34 TRUE
2016 "chicken" "I" 49 34 TRUE
2018 "chicken" "I" 54 34 TRUE
1997 "human_stool" "I" 4 34 TRUE
1998 "human_stool" "I" 6 34 TRUE
2001 "human_stool" "I" 22 34 TRUE
2003 "human_stool" "I" 28 34 TRUE
2004 "human_stool" "I" 31 34 TRUE
2005 "human_stool" "I" 26 34 TRUE
2006 "human_stool" "I" 29 34 TRUE
2007 "human_stool" "I" 30 34 TRUE
2009 "human_stool" "I" 31 34 TRUE
2010 "human_stool" "I" 37 34 TRUE
2011 "human_stool" "I" 43 34 TRUE
2012 "human_stool" "I" 36 34 TRUE
2013 "human_stool" "I" 31 34 TRUE
2014 "human_stool" "I" 38 34 TRUE
2015 "human_stool" "I" 41 34 TRUE
2016 "human_stool" "I" 53 34 TRUE
2017 "human_stool" "I" 48 34 TRUE
2018 "human_stool" "I" 47 34 TRUE
2011 "chicken" "T" 79 34 TRUE
2013 "chicken" "T" 72 34 TRUE
2014 "chicken" "T" 70 34 TRUE
2015 "chicken" "T" 81 34 TRUE
2016 "chicken" "T" 51 34 TRUE
2018 "chicken" "T" 46 34 TRUE
1997 "human_stool" "T" 95 34 TRUE
1998 "human_stool" "T" 94 34 TRUE
2001 "human_stool" "T" 77 34 TRUE
2003 "human_stool" "T" 72 34 TRUE
2004 "human_stool" "T" 69 34 TRUE
2005 "human_stool" "T" 74 34 TRUE
2006 "human_stool" "T" 70 34 TRUE
2007 "human_stool" "T" 70 34 TRUE
2009 "human_stool" "T" 69 34 TRUE
2010 "human_stool" "T" 63 34 TRUE
2011 "human_stool" "T" 55 34 TRUE
2012 "human_stool" "T" 64 34 TRUE
2013 "human_stool" "T" 69 34 TRUE
2014 "human_stool" "T" 62 34 TRUE
2015 "human_stool" "T" 59 34 TRUE
2016 "human_stool" "T" 47 34 TRUE
2017 "human_stool" "T" 52 34 TRUE
2018 "human_stool" "T" 53 34 TRUE
2006 "human_stool" "V" 1 34 TRUE
2018 "chicken" "A" 1 35 TRUE
2001 "human_stool" "A" 2 35 TRUE
2012 "human_stool" "A" 1 35 TRUE
2018 "human_stool" "A" 1 35 TRUE
2011 "chicken" "I" 27 35 TRUE
2013 "chicken" "I" 30 35 TRUE
2014 "chicken" "I" 26 35 TRUE
2015 "chicken" "I" 27 35 TRUE
2016 "chicken" "I" 48 35 TRUE
2018 "chicken" "I" 52 35 TRUE
1997 "human_stool" "I" 2 35 TRUE
1998 "human_stool" "I" 2 35 TRUE
2001 "human_stool" "I" 24 35 TRUE
2003 "human_stool" "I" 25 35 TRUE
2004 "human_stool" "I" 18 35 TRUE
2005 "human_stool" "I" 20 35 TRUE
2006 "human_stool" "I" 26 35 TRUE
2007 "human_stool" "I" 31 35 TRUE
2009 "human_stool" "I" 23 35 TRUE
2010 "human_stool" "I" 37 35 TRUE
2011 "human_stool" "I" 34 35 TRUE
2012 "human_stool" "I" 35 35 TRUE
2013 "human_stool" "I" 37 35 TRUE
2014 "human_stool" "I" 38 35 TRUE
2015 "human_stool" "I" 42 35 TRUE
2016 "human_stool" "I" 47 35 TRUE
2017 "human_stool" "I" 39 35 TRUE
2018 "human_stool" "I" 49 35 TRUE
2011 "chicken" "T" 73 35 TRUE
2013 "chicken" "T" 70 35 TRUE
2014 "chicken" "T" 74 35 TRUE
2015 "chicken" "T" 73 35 TRUE
2016 "chicken" "T" 52 35 TRUE
2018 "chicken" "T" 47 35 TRUE
1997 "human_stool" "T" 98 35 TRUE
1998 "human_stool" "T" 98 35 TRUE
2001 "human_stool" "T" 74 35 TRUE
2003 "human_stool" "T" 75 35 TRUE
2004 "human_stool" "T" 82 35 TRUE
2005 "human_stool" "T" 80 35 TRUE
2006 "human_stool" "T" 74 35 TRUE
2007 "human_stool" "T" 69 35 TRUE
2009 "human_stool" "T" 77 35 TRUE
2010 "human_stool" "T" 63 35 TRUE
2011 "human_stool" "T" 66 35 TRUE
2012 "human_stool" "T" 64 35 TRUE
2013 "human_stool" "T" 63 35 TRUE
2014 "human_stool" "T" 62 35 TRUE
2015 "human_stool" "T" 58 35 TRUE
2016 "human_stool" "T" 53 35 TRUE
2017 "human_stool" "T" 61 35 TRUE
2018 "human_stool" "T" 50 35 TRUE
2011 "chicken" "A" 2 36 TRUE
2018 "chicken" "A" 2 36 TRUE
2001 "human_stool" "A" 2 36 TRUE
2013 "human_stool" "A" 1 36 TRUE
2011 "chicken" "I" 27 36 TRUE
2013 "chicken" "I" 23 36 TRUE
2014 "chicken" "I" 17 36 TRUE
2015 "chicken" "I" 32 36 TRUE
2016 "chicken" "I" 43 36 TRUE
2018 "chicken" "I" 59 36 TRUE
1997 "human_stool" "I" 4 36 TRUE
1998 "human_stool" "I" 4 36 TRUE
2001 "human_stool" "I" 19 36 TRUE
2003 "human_stool" "I" 19 36 TRUE
2004 "human_stool" "I" 32 36 TRUE
2005 "human_stool" "I" 20 36 TRUE
2006 "human_stool" "I" 32 36 TRUE
2007 "human_stool" "I" 30 36 TRUE
2009 "human_stool" "I" 33 36 TRUE
2010 "human_stool" "I" 38 36 TRUE
2011 "human_stool" "I" 42 36 TRUE
2012 "human_stool" "I" 30 36 TRUE
2013 "human_stool" "I" 38 36 TRUE
2014 "human_stool" "I" 37 36 TRUE
2015 "human_stool" "I" 33 36 TRUE
2016 "human_stool" "I" 49 36 TRUE
2017 "human_stool" "I" 49 36 TRUE
2018 "human_stool" "I" 47 36 TRUE
2017 "human_stool" "K" 1 36 TRUE
2011 "chicken" "T" 71 36 TRUE
2013 "chicken" "T" 77 36 TRUE
2014 "chicken" "T" 83 36 TRUE
2015 "chicken" "T" 68 36 TRUE
2016 "chicken" "T" 57 36 TRUE
2018 "chicken" "T" 39 36 TRUE
1997 "human_stool" "T" 96 36 TRUE
1998 "human_stool" "T" 96 36 TRUE
2001 "human_stool" "T" 79 36 TRUE
2003 "human_stool" "T" 81 36 TRUE
2004 "human_stool" "T" 68 36 TRUE
2005 "human_stool" "T" 80 36 TRUE
2006 "human_stool" "T" 67 36 TRUE
2007 "human_stool" "T" 70 36 TRUE
2009 "human_stool" "T" 67 36 TRUE
2010 "human_stool" "T" 62 36 TRUE
2011 "human_stool" "T" 58 36 TRUE
2012 "human_stool" "T" 70 36 TRUE
2013 "human_stool" "T" 61 36 TRUE
2014 "human_stool" "T" 63 36 TRUE
2015 "human_stool" "T" 67 36 TRUE
2016 "human_stool" "T" 51 36 TRUE
2017 "human_stool" "T" 50 36 TRUE
2018 "human_stool" "T" 53 36 TRUE
2006 "human_stool" "V" 1 36 TRUE
2018 "chicken" "A" 1 37 TRUE
2001 "human_stool" "A" 1 37 TRUE
2010 "human_stool" "A" 1 37 TRUE
2011 "chicken" "I" 22 37 TRUE
2013 "chicken" "I" 24 37 TRUE
2014 "chicken" "I" 18 37 TRUE
2015 "chicken" "I" 27 37 TRUE
2016 "chicken" "I" 40 37 TRUE
2018 "chicken" "I" 51 37 TRUE
1997 "human_stool" "I" 5 37 TRUE
1998 "human_stool" "I" 5 37 TRUE
2001 "human_stool" "I" 24 37 TRUE
2003 "human_stool" "I" 28 37 TRUE
2004 "human_stool" "I" 26 37 TRUE
2005 "human_stool" "I" 16 37 TRUE
2006 "human_stool" "I" 35 37 TRUE
2007 "human_stool" "I" 22 37 TRUE
2009 "human_stool" "I" 42 37 TRUE
2010 "human_stool" "I" 36 37 TRUE
2011 "human_stool" "I" 44 37 TRUE
