"year" "source" "base" "ID" "rep" "replacement_condition"
2016 "chicken" "T" 19 947 TRUE
2018 "chicken" "T" 16 947 TRUE
1997 "human_stool" "T" 22 947 TRUE
1998 "human_stool" "T" 23 947 TRUE
2001 "human_stool" "T" 21 947 TRUE
2003 "human_stool" "T" 17 947 TRUE
2004 "human_stool" "T" 17 947 TRUE
2005 "human_stool" "T" 17 947 TRUE
2006 "human_stool" "T" 15 947 TRUE
2007 "human_stool" "T" 19 947 TRUE
2009 "human_stool" "T" 15 947 TRUE
2010 "human_stool" "T" 15 947 TRUE
2011 "human_stool" "T" 16 947 TRUE
2012 "human_stool" "T" 17 947 TRUE
2013 "human_stool" "T" 17 947 TRUE
2014 "human_stool" "T" 16 947 TRUE
2015 "human_stool" "T" 15 947 TRUE
2016 "human_stool" "T" 12 947 TRUE
2017 "human_stool" "T" 18 947 TRUE
2018 "human_stool" "T" 14 947 TRUE
2018 "chicken" "A" 1 948 TRUE
2001 "human_stool" "A" 1 948 TRUE
2011 "human_stool" "A" 1 948 TRUE
2006 "chicken" "I" 4 948 TRUE
2009 "chicken" "I" 2 948 TRUE
2011 "chicken" "I" 6 948 TRUE
2012 "chicken" "I" 9 948 TRUE
2013 "chicken" "I" 11 948 TRUE
2014 "chicken" "I" 7 948 TRUE
2015 "chicken" "I" 8 948 TRUE
2016 "chicken" "I" 10 948 TRUE
2018 "chicken" "I" 9 948 TRUE
1997 "human_stool" "I" 1 948 TRUE
2001 "human_stool" "I" 6 948 TRUE
2003 "human_stool" "I" 8 948 TRUE
2004 "human_stool" "I" 11 948 TRUE
2005 "human_stool" "I" 6 948 TRUE
2006 "human_stool" "I" 12 948 TRUE
2007 "human_stool" "I" 7 948 TRUE
2009 "human_stool" "I" 8 948 TRUE
2010 "human_stool" "I" 14 948 TRUE
2011 "human_stool" "I" 8 948 TRUE
2012 "human_stool" "I" 10 948 TRUE
2013 "human_stool" "I" 9 948 TRUE
2014 "human_stool" "I" 14 948 TRUE
2015 "human_stool" "I" 9 948 TRUE
2016 "human_stool" "I" 10 948 TRUE
2017 "human_stool" "I" 8 948 TRUE
2018 "human_stool" "I" 10 948 TRUE
2017 "human_stool" "K" 1 948 TRUE
2006 "chicken" "T" 21 948 TRUE
2009 "chicken" "T" 23 948 TRUE
2011 "chicken" "T" 19 948 TRUE
2012 "chicken" "T" 16 948 TRUE
2013 "chicken" "T" 14 948 TRUE
2014 "chicken" "T" 18 948 TRUE
2015 "chicken" "T" 17 948 TRUE
2016 "chicken" "T" 15 948 TRUE
2018 "chicken" "T" 15 948 TRUE
1997 "human_stool" "T" 24 948 TRUE
1998 "human_stool" "T" 25 948 TRUE
2001 "human_stool" "T" 18 948 TRUE
2003 "human_stool" "T" 17 948 TRUE
2004 "human_stool" "T" 14 948 TRUE
2005 "human_stool" "T" 19 948 TRUE
2006 "human_stool" "T" 13 948 TRUE
2007 "human_stool" "T" 18 948 TRUE
2009 "human_stool" "T" 17 948 TRUE
2010 "human_stool" "T" 11 948 TRUE
2011 "human_stool" "T" 16 948 TRUE
2012 "human_stool" "T" 15 948 TRUE
2013 "human_stool" "T" 16 948 TRUE
2014 "human_stool" "T" 11 948 TRUE
2015 "human_stool" "T" 16 948 TRUE
2016 "human_stool" "T" 15 948 TRUE
2017 "human_stool" "T" 16 948 TRUE
2018 "human_stool" "T" 15 948 TRUE
2012 "chicken" "A" 1 949 TRUE
1997 "human_stool" "A" 1 949 TRUE
2013 "human_stool" "A" 1 949 TRUE
2006 "chicken" "I" 1 949 TRUE
2009 "chicken" "I" 2 949 TRUE
2011 "chicken" "I" 6 949 TRUE
2012 "chicken" "I" 7 949 TRUE
2013 "chicken" "I" 12 949 TRUE
2014 "chicken" "I" 8 949 TRUE
2015 "chicken" "I" 12 949 TRUE
2016 "chicken" "I" 10 949 TRUE
2018 "chicken" "I" 17 949 TRUE
1997 "human_stool" "I" 3 949 TRUE
1998 "human_stool" "I" 1 949 TRUE
2001 "human_stool" "I" 8 949 TRUE
2003 "human_stool" "I" 7 949 TRUE
2004 "human_stool" "I" 5 949 TRUE
2005 "human_stool" "I" 6 949 TRUE
2006 "human_stool" "I" 6 949 TRUE
2007 "human_stool" "I" 5 949 TRUE
2009 "human_stool" "I" 6 949 TRUE
2010 "human_stool" "I" 9 949 TRUE
2011 "human_stool" "I" 8 949 TRUE
2012 "human_stool" "I" 8 949 TRUE
2013 "human_stool" "I" 10 949 TRUE
2014 "human_stool" "I" 9 949 TRUE
2015 "human_stool" "I" 8 949 TRUE
2016 "human_stool" "I" 13 949 TRUE
2017 "human_stool" "I" 14 949 TRUE
2018 "human_stool" "I" 11 949 TRUE
2006 "chicken" "T" 24 949 TRUE
2009 "chicken" "T" 23 949 TRUE
2011 "chicken" "T" 19 949 TRUE
2012 "chicken" "T" 17 949 TRUE
2013 "chicken" "T" 13 949 TRUE
2014 "chicken" "T" 17 949 TRUE
2015 "chicken" "T" 13 949 TRUE
2016 "chicken" "T" 15 949 TRUE
2018 "chicken" "T" 8 949 TRUE
1997 "human_stool" "T" 21 949 TRUE
1998 "human_stool" "T" 24 949 TRUE
2001 "human_stool" "T" 17 949 TRUE
2003 "human_stool" "T" 18 949 TRUE
2004 "human_stool" "T" 20 949 TRUE
2005 "human_stool" "T" 19 949 TRUE
2006 "human_stool" "T" 19 949 TRUE
2007 "human_stool" "T" 20 949 TRUE
2009 "human_stool" "T" 19 949 TRUE
2010 "human_stool" "T" 16 949 TRUE
2011 "human_stool" "T" 17 949 TRUE
2012 "human_stool" "T" 17 949 TRUE
2013 "human_stool" "T" 14 949 TRUE
2014 "human_stool" "T" 16 949 TRUE
2015 "human_stool" "T" 17 949 TRUE
2016 "human_stool" "T" 12 949 TRUE
2017 "human_stool" "T" 11 949 TRUE
2018 "human_stool" "T" 14 949 TRUE
2011 "chicken" "A" 1 950 TRUE
2006 "chicken" "I" 5 950 TRUE
2009 "chicken" "I" 2 950 TRUE
2011 "chicken" "I" 4 950 TRUE
2012 "chicken" "I" 12 950 TRUE
2013 "chicken" "I" 8 950 TRUE
2014 "chicken" "I" 5 950 TRUE
2015 "chicken" "I" 12 950 TRUE
2016 "chicken" "I" 9 950 TRUE
2018 "chicken" "I" 12 950 TRUE
1998 "human_stool" "I" 1 950 TRUE
2001 "human_stool" "I" 9 950 TRUE
2003 "human_stool" "I" 5 950 TRUE
2004 "human_stool" "I" 6 950 TRUE
2005 "human_stool" "I" 8 950 TRUE
2006 "human_stool" "I" 5 950 TRUE
2007 "human_stool" "I" 11 950 TRUE
2009 "human_stool" "I" 8 950 TRUE
2010 "human_stool" "I" 6 950 TRUE
2011 "human_stool" "I" 11 950 TRUE
2012 "human_stool" "I" 9 950 TRUE
2013 "human_stool" "I" 11 950 TRUE
2014 "human_stool" "I" 4 950 TRUE
2015 "human_stool" "I" 6 950 TRUE
2016 "human_stool" "I" 12 950 TRUE
2017 "human_stool" "I" 7 950 TRUE
2018 "human_stool" "I" 8 950 TRUE
2006 "chicken" "T" 20 950 TRUE
2009 "chicken" "T" 23 950 TRUE
2011 "chicken" "T" 20 950 TRUE
2012 "chicken" "T" 13 950 TRUE
2013 "chicken" "T" 17 950 TRUE
2014 "chicken" "T" 20 950 TRUE
2015 "chicken" "T" 13 950 TRUE
2016 "chicken" "T" 16 950 TRUE
2018 "chicken" "T" 13 950 TRUE
1997 "human_stool" "T" 25 950 TRUE
1998 "human_stool" "T" 24 950 TRUE
2001 "human_stool" "T" 16 950 TRUE
2003 "human_stool" "T" 20 950 TRUE
2004 "human_stool" "T" 19 950 TRUE
2005 "human_stool" "T" 17 950 TRUE
2006 "human_stool" "T" 20 950 TRUE
2007 "human_stool" "T" 14 950 TRUE
2009 "human_stool" "T" 17 950 TRUE
2010 "human_stool" "T" 19 950 TRUE
2011 "human_stool" "T" 14 950 TRUE
2012 "human_stool" "T" 16 950 TRUE
2013 "human_stool" "T" 14 950 TRUE
2014 "human_stool" "T" 21 950 TRUE
2015 "human_stool" "T" 19 950 TRUE
2016 "human_stool" "T" 13 950 TRUE
2017 "human_stool" "T" 18 950 TRUE
2018 "human_stool" "T" 17 950 TRUE
2001 "human_stool" "A" 1 951 TRUE
2006 "chicken" "I" 5 951 TRUE
2009 "chicken" "I" 2 951 TRUE
2011 "chicken" "I" 8 951 TRUE
2012 "chicken" "I" 9 951 TRUE
2013 "chicken" "I" 10 951 TRUE
2014 "chicken" "I" 5 951 TRUE
2015 "chicken" "I" 9 951 TRUE
2016 "chicken" "I" 13 951 TRUE
2018 "chicken" "I" 15 951 TRUE
1997 "human_stool" "I" 1 951 TRUE
2001 "human_stool" "I" 5 951 TRUE
2003 "human_stool" "I" 4 951 TRUE
2004 "human_stool" "I" 6 951 TRUE
2005 "human_stool" "I" 9 951 TRUE
2006 "human_stool" "I" 10 951 TRUE
2007 "human_stool" "I" 11 951 TRUE
2009 "human_stool" "I" 4 951 TRUE
2010 "human_stool" "I" 8 951 TRUE
2011 "human_stool" "I" 9 951 TRUE
2012 "human_stool" "I" 14 951 TRUE
2013 "human_stool" "I" 11 951 TRUE
2014 "human_stool" "I" 15 951 TRUE
2015 "human_stool" "I" 13 951 TRUE
2016 "human_stool" "I" 12 951 TRUE
2017 "human_stool" "I" 11 951 TRUE
2018 "human_stool" "I" 12 951 TRUE
2006 "chicken" "T" 20 951 TRUE
2009 "chicken" "T" 23 951 TRUE
2011 "chicken" "T" 17 951 TRUE
2012 "chicken" "T" 16 951 TRUE
2013 "chicken" "T" 15 951 TRUE
2014 "chicken" "T" 20 951 TRUE
2015 "chicken" "T" 16 951 TRUE
2016 "chicken" "T" 12 951 TRUE
2018 "chicken" "T" 10 951 TRUE
1997 "human_stool" "T" 24 951 TRUE
1998 "human_stool" "T" 25 951 TRUE
2001 "human_stool" "T" 19 951 TRUE
2003 "human_stool" "T" 21 951 TRUE
2004 "human_stool" "T" 19 951 TRUE
2005 "human_stool" "T" 16 951 TRUE
2006 "human_stool" "T" 15 951 TRUE
2007 "human_stool" "T" 14 951 TRUE
2009 "human_stool" "T" 21 951 TRUE
2010 "human_stool" "T" 17 951 TRUE
2011 "human_stool" "T" 16 951 TRUE
2012 "human_stool" "T" 11 951 TRUE
2013 "human_stool" "T" 14 951 TRUE
2014 "human_stool" "T" 10 951 TRUE
2015 "human_stool" "T" 12 951 TRUE
2016 "human_stool" "T" 13 951 TRUE
2017 "human_stool" "T" 14 951 TRUE
2018 "human_stool" "T" 13 951 TRUE
2001 "human_stool" "A" 1 952 TRUE
2006 "chicken" "I" 3 952 TRUE
2011 "chicken" "I" 6 952 TRUE
2012 "chicken" "I" 5 952 TRUE
2013 "chicken" "I" 8 952 TRUE
2014 "chicken" "I" 5 952 TRUE
2015 "chicken" "I" 9 952 TRUE
2016 "chicken" "I" 10 952 TRUE
2018 "chicken" "I" 13 952 TRUE
1997 "human_stool" "I" 3 952 TRUE
1998 "human_stool" "I" 1 952 TRUE
2001 "human_stool" "I" 8 952 TRUE
2003 "human_stool" "I" 4 952 TRUE
2004 "human_stool" "I" 5 952 TRUE
2005 "human_stool" "I" 6 952 TRUE
2006 "human_stool" "I" 5 952 TRUE
2007 "human_stool" "I" 9 952 TRUE
2009 "human_stool" "I" 8 952 TRUE
2010 "human_stool" "I" 11 952 TRUE
2011 "human_stool" "I" 8 952 TRUE
2012 "human_stool" "I" 10 952 TRUE
2013 "human_stool" "I" 6 952 TRUE
2014 "human_stool" "I" 7 952 TRUE
2015 "human_stool" "I" 6 952 TRUE
2016 "human_stool" "I" 10 952 TRUE
2017 "human_stool" "I" 11 952 TRUE
2018 "human_stool" "I" 11 952 TRUE
2006 "chicken" "T" 22 952 TRUE
2009 "chicken" "T" 25 952 TRUE
2011 "chicken" "T" 19 952 TRUE
2012 "chicken" "T" 20 952 TRUE
2013 "chicken" "T" 17 952 TRUE
2014 "chicken" "T" 20 952 TRUE
2015 "chicken" "T" 16 952 TRUE
2016 "chicken" "T" 15 952 TRUE
2018 "chicken" "T" 12 952 TRUE
1997 "human_stool" "T" 22 952 TRUE
1998 "human_stool" "T" 24 952 TRUE
2001 "human_stool" "T" 16 952 TRUE
2003 "human_stool" "T" 21 952 TRUE
2004 "human_stool" "T" 20 952 TRUE
2005 "human_stool" "T" 19 952 TRUE
2006 "human_stool" "T" 20 952 TRUE
2007 "human_stool" "T" 16 952 TRUE
2009 "human_stool" "T" 17 952 TRUE
2010 "human_stool" "T" 14 952 TRUE
2011 "human_stool" "T" 17 952 TRUE
2012 "human_stool" "T" 15 952 TRUE
2013 "human_stool" "T" 19 952 TRUE
2014 "human_stool" "T" 18 952 TRUE
2015 "human_stool" "T" 19 952 TRUE
2016 "human_stool" "T" 15 952 TRUE
2017 "human_stool" "T" 14 952 TRUE
2018 "human_stool" "T" 14 952 TRUE
2012 "chicken" "A" 2 953 TRUE
2001 "human_stool" "A" 1 953 TRUE
2006 "chicken" "I" 3 953 TRUE
2009 "chicken" "I" 4 953 TRUE
2011 "chicken" "I" 6 953 TRUE
2012 "chicken" "I" 5 953 TRUE
2013 "chicken" "I" 5 953 TRUE
2014 "chicken" "I" 6 953 TRUE
2015 "chicken" "I" 16 953 TRUE
2016 "chicken" "I" 9 953 TRUE
2018 "chicken" "I" 15 953 TRUE
1997 "human_stool" "I" 1 953 TRUE
2001 "human_stool" "I" 4 953 TRUE
2003 "human_stool" "I" 8 953 TRUE
2004 "human_stool" "I" 13 953 TRUE
2005 "human_stool" "I" 8 953 TRUE
2006 "human_stool" "I" 4 953 TRUE
2007 "human_stool" "I" 9 953 TRUE
2009 "human_stool" "I" 8 953 TRUE
2010 "human_stool" "I" 9 953 TRUE
2011 "human_stool" "I" 7 953 TRUE
2012 "human_stool" "I" 8 953 TRUE
2013 "human_stool" "I" 7 953 TRUE
2014 "human_stool" "I" 7 953 TRUE
2015 "human_stool" "I" 9 953 TRUE
2016 "human_stool" "I" 12 953 TRUE
2017 "human_stool" "I" 9 953 TRUE
2018 "human_stool" "I" 13 953 TRUE
2006 "chicken" "T" 22 953 TRUE
2009 "chicken" "T" 21 953 TRUE
2011 "chicken" "T" 19 953 TRUE
2012 "chicken" "T" 18 953 TRUE
2013 "chicken" "T" 20 953 TRUE
2014 "chicken" "T" 19 953 TRUE
2015 "chicken" "T" 9 953 TRUE
2016 "chicken" "T" 16 953 TRUE
2018 "chicken" "T" 10 953 TRUE
1997 "human_stool" "T" 24 953 TRUE
1998 "human_stool" "T" 25 953 TRUE
2001 "human_stool" "T" 20 953 TRUE
2003 "human_stool" "T" 17 953 TRUE
2004 "human_stool" "T" 12 953 TRUE
2005 "human_stool" "T" 17 953 TRUE
2006 "human_stool" "T" 21 953 TRUE
2007 "human_stool" "T" 16 953 TRUE
2009 "human_stool" "T" 17 953 TRUE
2010 "human_stool" "T" 16 953 TRUE
2011 "human_stool" "T" 18 953 TRUE
2012 "human_stool" "T" 17 953 TRUE
2013 "human_stool" "T" 18 953 TRUE
2014 "human_stool" "T" 18 953 TRUE
2015 "human_stool" "T" 16 953 TRUE
2016 "human_stool" "T" 13 953 TRUE
2017 "human_stool" "T" 16 953 TRUE
2018 "human_stool" "T" 12 953 TRUE
2012 "human_stool" "A" 1 954 TRUE
2006 "chicken" "I" 4 954 TRUE
2009 "chicken" "I" 2 954 TRUE
2011 "chicken" "I" 8 954 TRUE
2012 "chicken" "I" 5 954 TRUE
2013 "chicken" "I" 7 954 TRUE
2014 "chicken" "I" 3 954 TRUE
2015 "chicken" "I" 7 954 TRUE
2016 "chicken" "I" 11 954 TRUE
2018 "chicken" "I" 12 954 TRUE
1997 "human_stool" "I" 1 954 TRUE
1998 "human_stool" "I" 3 954 TRUE
2001 "human_stool" "I" 7 954 TRUE
2003 "human_stool" "I" 8 954 TRUE
2004 "human_stool" "I" 6 954 TRUE
2005 "human_stool" "I" 10 954 TRUE
2006 "human_stool" "I" 12 954 TRUE
2007 "human_stool" "I" 11 954 TRUE
2009 "human_stool" "I" 10 954 TRUE
2010 "human_stool" "I" 9 954 TRUE
2011 "human_stool" "I" 11 954 TRUE
2012 "human_stool" "I" 7 954 TRUE
2013 "human_stool" "I" 11 954 TRUE
2014 "human_stool" "I" 12 954 TRUE
2015 "human_stool" "I" 7 954 TRUE
2016 "human_stool" "I" 13 954 TRUE
2017 "human_stool" "I" 4 954 TRUE
2018 "human_stool" "I" 16 954 TRUE
2006 "chicken" "T" 21 954 TRUE
2009 "chicken" "T" 23 954 TRUE
2011 "chicken" "T" 17 954 TRUE
2012 "chicken" "T" 20 954 TRUE
2013 "chicken" "T" 18 954 TRUE
2014 "chicken" "T" 22 954 TRUE
2015 "chicken" "T" 18 954 TRUE
2016 "chicken" "T" 14 954 TRUE
2018 "chicken" "T" 13 954 TRUE
1997 "human_stool" "T" 24 954 TRUE
1998 "human_stool" "T" 22 954 TRUE
2001 "human_stool" "T" 18 954 TRUE
2003 "human_stool" "T" 17 954 TRUE
2004 "human_stool" "T" 19 954 TRUE
2005 "human_stool" "T" 15 954 TRUE
2006 "human_stool" "T" 13 954 TRUE
2007 "human_stool" "T" 14 954 TRUE
2009 "human_stool" "T" 15 954 TRUE
2010 "human_stool" "T" 16 954 TRUE
2011 "human_stool" "T" 14 954 TRUE
2012 "human_stool" "T" 17 954 TRUE
2013 "human_stool" "T" 14 954 TRUE
2014 "human_stool" "T" 13 954 TRUE
2015 "human_stool" "T" 18 954 TRUE
2016 "human_stool" "T" 12 954 TRUE
2017 "human_stool" "T" 21 954 TRUE
2018 "human_stool" "T" 9 954 TRUE
2016 "chicken" "A" 2 955 TRUE
1997 "human_stool" "A" 1 955 TRUE
2011 "human_stool" "A" 1 955 TRUE
2006 "chicken" "I" 2 955 TRUE
2009 "chicken" "I" 3 955 TRUE
2011 "chicken" "I" 6 955 TRUE
2012 "chicken" "I" 11 955 TRUE
2013 "chicken" "I" 3 955 TRUE
2014 "chicken" "I" 6 955 TRUE
2015 "chicken" "I" 13 955 TRUE
2016 "chicken" "I" 11 955 TRUE
2018 "chicken" "I" 13 955 TRUE
1998 "human_stool" "I" 2 955 TRUE
2001 "human_stool" "I" 6 955 TRUE
2003 "human_stool" "I" 4 955 TRUE
2004 "human_stool" "I" 8 955 TRUE
2005 "human_stool" "I" 5 955 TRUE
2006 "human_stool" "I" 9 955 TRUE
2007 "human_stool" "I" 10 955 TRUE
2009 "human_stool" "I" 7 955 TRUE
2010 "human_stool" "I" 11 955 TRUE
2011 "human_stool" "I" 2 955 TRUE
2012 "human_stool" "I" 6 955 TRUE
2013 "human_stool" "I" 7 955 TRUE
2014 "human_stool" "I" 8 955 TRUE
2015 "human_stool" "I" 9 955 TRUE
2016 "human_stool" "I" 13 955 TRUE
2017 "human_stool" "I" 15 955 TRUE
2018 "human_stool" "I" 15 955 TRUE
2006 "chicken" "T" 23 955 TRUE
2009 "chicken" "T" 22 955 TRUE
2011 "chicken" "T" 19 955 TRUE
2012 "chicken" "T" 14 955 TRUE
2013 "chicken" "T" 22 955 TRUE
2014 "chicken" "T" 19 955 TRUE
2015 "chicken" "T" 12 955 TRUE
2016 "chicken" "T" 12 955 TRUE
2018 "chicken" "T" 12 955 TRUE
1997 "human_stool" "T" 24 955 TRUE
1998 "human_stool" "T" 23 955 TRUE
2001 "human_stool" "T" 19 955 TRUE
2003 "human_stool" "T" 21 955 TRUE
2004 "human_stool" "T" 17 955 TRUE
2005 "human_stool" "T" 20 955 TRUE
2006 "human_stool" "T" 16 955 TRUE
2007 "human_stool" "T" 15 955 TRUE
2009 "human_stool" "T" 18 955 TRUE
2010 "human_stool" "T" 14 955 TRUE
2011 "human_stool" "T" 22 955 TRUE
2012 "human_stool" "T" 19 955 TRUE
2013 "human_stool" "T" 18 955 TRUE
2014 "human_stool" "T" 17 955 TRUE
2015 "human_stool" "T" 16 955 TRUE
2016 "human_stool" "T" 12 955 TRUE
2017 "human_stool" "T" 10 955 TRUE
2018 "human_stool" "T" 10 955 TRUE
2006 "chicken" "I" 6 956 TRUE
2009 "chicken" "I" 1 956 TRUE
2011 "chicken" "I" 12 956 TRUE
2012 "chicken" "I" 5 956 TRUE
2013 "chicken" "I" 7 956 TRUE
2014 "chicken" "I" 5 956 TRUE
2015 "chicken" "I" 7 956 TRUE
2016 "chicken" "I" 10 956 TRUE
2018 "chicken" "I" 8 956 TRUE
1997 "human_stool" "I" 1 956 TRUE
2001 "human_stool" "I" 5 956 TRUE
2003 "human_stool" "I" 5 956 TRUE
2004 "human_stool" "I" 7 956 TRUE
2005 "human_stool" "I" 5 956 TRUE
2006 "human_stool" "I" 6 956 TRUE
2007 "human_stool" "I" 6 956 TRUE
2009 "human_stool" "I" 1 956 TRUE
2010 "human_stool" "I" 12 956 TRUE
2011 "human_stool" "I" 12 956 TRUE
2012 "human_stool" "I" 9 956 TRUE
2013 "human_stool" "I" 9 956 TRUE
2014 "human_stool" "I" 12 956 TRUE
2015 "human_stool" "I" 9 956 TRUE
2016 "human_stool" "I" 9 956 TRUE
2017 "human_stool" "I" 11 956 TRUE
2018 "human_stool" "I" 10 956 TRUE
2006 "chicken" "T" 19 956 TRUE
2009 "chicken" "T" 24 956 TRUE
2011 "chicken" "T" 13 956 TRUE
2012 "chicken" "T" 20 956 TRUE
2013 "chicken" "T" 18 956 TRUE
2014 "chicken" "T" 20 956 TRUE
2015 "chicken" "T" 18 956 TRUE
2016 "chicken" "T" 15 956 TRUE
2018 "chicken" "T" 17 956 TRUE
1997 "human_stool" "T" 24 956 TRUE
1998 "human_stool" "T" 25 956 TRUE
2001 "human_stool" "T" 20 956 TRUE
2003 "human_stool" "T" 20 956 TRUE
2004 "human_stool" "T" 18 956 TRUE
2005 "human_stool" "T" 20 956 TRUE
2006 "human_stool" "T" 18 956 TRUE
2007 "human_stool" "T" 19 956 TRUE
2009 "human_stool" "T" 24 956 TRUE
2010 "human_stool" "T" 13 956 TRUE
2011 "human_stool" "T" 13 956 TRUE
2012 "human_stool" "T" 16 956 TRUE
2013 "human_stool" "T" 16 956 TRUE
2014 "human_stool" "T" 13 956 TRUE
2015 "human_stool" "T" 16 956 TRUE
2016 "human_stool" "T" 16 956 TRUE
2017 "human_stool" "T" 14 956 TRUE
2018 "human_stool" "T" 15 956 TRUE
2006 "human_stool" "V" 1 956 TRUE
2006 "chicken" "I" 5 957 TRUE
2009 "chicken" "I" 4 957 TRUE
2011 "chicken" "I" 5 957 TRUE
2012 "chicken" "I" 7 957 TRUE
2013 "chicken" "I" 7 957 TRUE
2014 "chicken" "I" 7 957 TRUE
2015 "chicken" "I" 10 957 TRUE
2016 "chicken" "I" 14 957 TRUE
2018 "chicken" "I" 12 957 TRUE
1997 "human_stool" "I" 1 957 TRUE
2001 "human_stool" "I" 11 957 TRUE
2003 "human_stool" "I" 6 957 TRUE
2004 "human_stool" "I" 8 957 TRUE
2005 "human_stool" "I" 6 957 TRUE
2006 "human_stool" "I" 6 957 TRUE
2007 "human_stool" "I" 9 957 TRUE
2009 "human_stool" "I" 8 957 TRUE
2010 "human_stool" "I" 8 957 TRUE
2011 "human_stool" "I" 14 957 TRUE
2012 "human_stool" "I" 5 957 TRUE
2013 "human_stool" "I" 9 957 TRUE
2014 "human_stool" "I" 8 957 TRUE
2015 "human_stool" "I" 9 957 TRUE
2016 "human_stool" "I" 9 957 TRUE
2017 "human_stool" "I" 11 957 TRUE
2018 "human_stool" "I" 15 957 TRUE
2006 "chicken" "T" 20 957 TRUE
2009 "chicken" "T" 21 957 TRUE
2011 "chicken" "T" 20 957 TRUE
2012 "chicken" "T" 18 957 TRUE
2013 "chicken" "T" 18 957 TRUE
2014 "chicken" "T" 18 957 TRUE
2015 "chicken" "T" 15 957 TRUE
2016 "chicken" "T" 11 957 TRUE
2018 "chicken" "T" 13 957 TRUE
1997 "human_stool" "T" 24 957 TRUE
1998 "human_stool" "T" 25 957 TRUE
2001 "human_stool" "T" 14 957 TRUE
2003 "human_stool" "T" 19 957 TRUE
2004 "human_stool" "T" 17 957 TRUE
2005 "human_stool" "T" 19 957 TRUE
2006 "human_stool" "T" 18 957 TRUE
2007 "human_stool" "T" 16 957 TRUE
2009 "human_stool" "T" 17 957 TRUE
2010 "human_stool" "T" 17 957 TRUE
2011 "human_stool" "T" 11 957 TRUE
2012 "human_stool" "T" 20 957 TRUE
2013 "human_stool" "T" 16 957 TRUE
2014 "human_stool" "T" 17 957 TRUE
2015 "human_stool" "T" 16 957 TRUE
2016 "human_stool" "T" 16 957 TRUE
2017 "human_stool" "T" 14 957 TRUE
2018 "human_stool" "T" 10 957 TRUE
2006 "human_stool" "V" 1 957 TRUE
2006 "chicken" "I" 2 958 TRUE
2009 "chicken" "I" 1 958 TRUE
2011 "chicken" "I" 6 958 TRUE
2012 "chicken" "I" 8 958 TRUE
2013 "chicken" "I" 8 958 TRUE
2014 "chicken" "I" 8 958 TRUE
2015 "chicken" "I" 10 958 TRUE
2016 "chicken" "I" 9 958 TRUE
2018 "chicken" "I" 14 958 TRUE
1997 "human_stool" "I" 1 958 TRUE
1998 "human_stool" "I" 1 958 TRUE
2001 "human_stool" "I" 3 958 TRUE
2003 "human_stool" "I" 7 958 TRUE
2004 "human_stool" "I" 9 958 TRUE
2005 "human_stool" "I" 4 958 TRUE
2006 "human_stool" "I" 6 958 TRUE
2007 "human_stool" "I" 8 958 TRUE
2009 "human_stool" "I" 7 958 TRUE
2010 "human_stool" "I" 8 958 TRUE
2011 "human_stool" "I" 8 958 TRUE
2012 "human_stool" "I" 8 958 TRUE
2013 "human_stool" "I" 9 958 TRUE
2014 "human_stool" "I" 10 958 TRUE
2015 "human_stool" "I" 11 958 TRUE
2016 "human_stool" "I" 13 958 TRUE
2017 "human_stool" "I" 12 958 TRUE
2018 "human_stool" "I" 12 958 TRUE
2006 "chicken" "T" 23 958 TRUE
2009 "chicken" "T" 24 958 TRUE
2011 "chicken" "T" 19 958 TRUE
2012 "chicken" "T" 17 958 TRUE
2013 "chicken" "T" 17 958 TRUE
2014 "chicken" "T" 17 958 TRUE
2015 "chicken" "T" 15 958 TRUE
2016 "chicken" "T" 16 958 TRUE
2018 "chicken" "T" 11 958 TRUE
1997 "human_stool" "T" 24 958 TRUE
1998 "human_stool" "T" 24 958 TRUE
2001 "human_stool" "T" 22 958 TRUE
2003 "human_stool" "T" 18 958 TRUE
2004 "human_stool" "T" 16 958 TRUE
2005 "human_stool" "T" 21 958 TRUE
2006 "human_stool" "T" 18 958 TRUE
2007 "human_stool" "T" 17 958 TRUE
2009 "human_stool" "T" 18 958 TRUE
2010 "human_stool" "T" 17 958 TRUE
2011 "human_stool" "T" 17 958 TRUE
2012 "human_stool" "T" 17 958 TRUE
2013 "human_stool" "T" 16 958 TRUE
2014 "human_stool" "T" 15 958 TRUE
2015 "human_stool" "T" 14 958 TRUE
2016 "human_stool" "T" 12 958 TRUE
2017 "human_stool" "T" 13 958 TRUE
2018 "human_stool" "T" 13 958 TRUE
2006 "human_stool" "V" 1 958 TRUE
2018 "chicken" "A" 1 959 TRUE
2006 "chicken" "I" 6 959 TRUE
2009 "chicken" "I" 1 959 TRUE
2011 "chicken" "I" 9 959 TRUE
2012 "chicken" "I" 6 959 TRUE
2013 "chicken" "I" 5 959 TRUE
2014 "chicken" "I" 5 959 TRUE
2015 "chicken" "I" 9 959 TRUE
2016 "chicken" "I" 12 959 TRUE
2018 "chicken" "I" 10 959 TRUE
1997 "human_stool" "I" 1 959 TRUE
2001 "human_stool" "I" 9 959 TRUE
2003 "human_stool" "I" 12 959 TRUE
2004 "human_stool" "I" 6 959 TRUE
2005 "human_stool" "I" 3 959 TRUE
2006 "human_stool" "I" 9 959 TRUE
2007 "human_stool" "I" 6 959 TRUE
2009 "human_stool" "I" 7 959 TRUE
2010 "human_stool" "I" 10 959 TRUE
